Name,Code,Longitude,Latitude,KECAMATAN,KODE POS,FINAL CYCLE
Store 01147,C000196064,112.691205,-8.199807,TUREN,GEDOK WETAN - 65175,Biweekly
Store 01148,C000197658,112.678731,-8.130837,TUREN,TALANGSUKO - 65175,Biweekly
Store 01149,C100320962,112.67575,-8.125504,TUREN,TALANGSUKO - 65175,Weekly
Store 01150,C100320960,112.67573,-8.125444,TUREN,TALANGSUKO - 65175,Weekly
Store 01151,C000196075,112.678837,-8.130801,TUREN,TALANGSUKO - 65175,Biweekly
Store 01152,C100339946,112.700099,-8.181241,TUREN,TALOK - 65175,Weekly
Store 01153,C100408225,112.681171666666,-8.170385,TUREN,TANGGUNG - 65175,Biweekly
Store 01154,C000197651,112.679413,-8.170801,TUREN,TANGGUNG - 65175,Biweekly
Store 01155,C100205579,112.701362,-8.179133,TUREN,TUREN - 65175,Biweekly
Store 01156,C100277669,112.689303,-8.180153,TUREN,SEDAYU - 65175,Biweekly
Store 01157,C000197640,112.688454,-8.171099,TUREN,TUREN - 65175,Monthly
Store 01158,C100321769,112.71203,-8.16727,TUREN,TALANGSUKO - 65175,Biweekly
Store 01159,C100325972,112.70995,-8.167548,TUREN,TUREN - 65175,Biweekly
Store 01160,C000489136,112.710143,-8.167137,TUREN,PAGEDANGAN - 65175,Weekly
Store 01161,C100163089,112.70331351,-8.17067569,TUREN,TUREN - 65175,Weekly
Store 01162,C000196083,112.698107,-8.169601,TUREN,TUREN - 65175,Monthly
Store 01163,C100392311,112.654196666666,-8.10511333333333,TUREN,TALANGSUKO - 65175,Biweekly
Store 01164,C100290560,112.626766,-8.063338,TUREN,GEDOK KULON - 65175,Weekly
Store 01165,C000197401,112.68994,-8.144831,TUREN,TALANGSUKO - 65175,Biweekly
Store 01166,C100140608,112.69257627,-8.14745253,TUREN,KEDOK - 65175,Biweekly
Store 01167,C100388203,112.697196666666,-8.14868333333333,TUREN,KEDOK - 65175,Monthly
Store 01168,C100299957,112.70228,-8.186704,TUREN,TALANGSUKO - 65175,Weekly
Store 01169,C100082375,112.69566245,-8.14831104,TUREN,KEDOK - 65175,Biweekly
Store 01170,C000197821,112.693999,-8.148666,TUREN,KEDOK - 65175,Monthly
Store 01171,C100388188,112.689824999999,-8.14485166666666,TUREN,TALANGSUKO - 65175,Weekly
Store 01172,C100325974,112.691261,-8.14475,TUREN,TALANGSUKO - 65175,Biweekly
Store 01173,C000197649,112.691787,-8.147049,TUREN,TALANGSUKO - 65175,Biweekly
Store 01174,C000197400,112.68989,-8.144905,TUREN,TALANGSUKO - 65175,Biweekly
Store 01175,C100102800,112.66191595,-8.21117259,TUREN,SAWAHAN - 65175,Weekly
Store 01176,C100293088,112.661913,-8.211227,TUREN,TUREN - 65175,Biweekly
Store 01177,C100321525,112.661884,-8.211519,TUREN,SAWAHAN - 65175,Biweekly
Store 01178,C100387611,112.658788333333,-8.223125,TUREN,KEMULAN - 65175,Monthly
Store 01179,C100367307,112.651192,-8.218424,TUREN,SAWAHAN - 65175,Biweekly
Store 01180,C000489121,112.66189,-8.211182,TUREN,SAWAHAN - 65175,Biweekly
Store 01181,C100258605,112.694115,-8.156993,TUREN,KEDOK - 65175,Biweekly
Store 01182,C100319783,112.691955,-8.133115,TUREN,TUMPUKRENTENG - 65175,Biweekly
Store 01183,C100170895,112.6867747,-8.1410323,TUREN,TALANGSUKO - 65175,Biweekly
Store 01184,C100143675,112.69396294,-8.15707913,TUREN,KEDOK - 65175,Biweekly
Store 01185,C100259050,112.704396,-8.18583,TUREN,TALOK - 65175,Weekly
Store 01186,C100390159,112.720328333333,-8.14947833333333,TUREN,SANANREJO - 65175,Biweekly
Store 01187,C100321771,112.715423,-8.16008,TUREN,TUREN - 65175,Biweekly
Store 01188,C000489106,112.705049,-8.171098,TUREN,TUREN - 65175,Biweekly
Store 01189,C100143907,112.69693678,-8.12827016,TUREN,TUMPUKRENTENG - 65175,Biweekly
Store 01190,C000197657,112.695781,-8.148202,TUREN,KEDOK - 65175,Biweekly
Store 01191,C000197654,112.69578,-8.147842,TUREN,KEDOK - 65175,Biweekly
Store 01192,C000197327,112.693136,-8.14777,TUREN,KEDOK - 65175,Biweekly
Store 01193,C000197328,112.68795,-8.142464,TUREN,TALANGSUKO - 65175,Biweekly
Store 01194,C000465519,112.693856,-8.156996,TUREN,KEDOK - 65175,Biweekly
Store 01195,C000197656,112.696914,-8.128303,TUREN,TUMPUKRENTENG - 65175,Weekly
Store 01196,C000197655,112.710146,-8.167425,TUREN,PAGEDANGAN - 65175,Biweekly
Store 01197,C000197644,112.699655,-8.182457,TUREN,TALOK - 65175,Monthly
Store 01198,C100391413,112.68056,-8.23046333333333,TUREN,TAWANGREJENI - 65175,Weekly
Store 01199,C000196169,112.68995,-8.144863,TUREN,TALANGSUKO - 65175,Biweekly
Store 01200,C000456286,112.689229,-8.22584,TUREN,TAWANGREJENI - 65175,Monthly
Store 01201,C000456289,112.681955,-8.230789,TUREN,TAWANGREJENI - 65175,Weekly
Store 01202,C000456288,112.681955,-8.230789,TUREN,TAWANGREJENI - 65175,Monthly
Store 01203,C000456285,112.689951,-8.222967,TUREN,TAWANGREJENI - 65175,Biweekly
Store 01204,C000489158,112.62891,-8.004547,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01205,C100134247,112.62891,-8.004547,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01206,C100303446,112.628916,-8.004547,KEDUNGKANDANG,BUMIAYU - 65135,Monthly
Store 01207,C100281679,112.6289579,-8.0045408,KEDUNGKANDANG,CEMOROKANDANG - 65138,Biweekly
Store 01208,C100366978,112.628906666666,-8.00457333333333,KEDUNGKANDANG,ARJOWINANGUN - 65132,Weekly
Store 01209,C100358055,112.6289168,-8.0045697,KEDUNGKANDANG,ARJOWINANGUN - 65132,Weekly
Store 01210,C100344187,112.6289268,-8.004564,KEDUNGKANDANG,TLOGOWARU - 65133,Weekly
Store 01211,C100360642,112.628891,-8.004594,KEDUNGKANDANG,SAWOJAJAR - 65139,Weekly
Store 01212,C100209711,112.648,-7.99704,KEDUNGKANDANG,BURING - 65136,Monthly
Store 01213,C000196661,112.648,-7.99704,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Monthly
Store 01214,C000196664,112.657,-8.00197,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Monthly
Store 01215,C100314296,112.644741,-8.001665,KEDUNGKANDANG,BURING - 65136,Weekly
Store 01216,C000199134,112.645036,-8.000448,KEDUNGKANDANG,BURING - 65136,Biweekly
Store 01217,C100301252,112.647,-8.00364,KEDUNGKANDANG,BURING - 65136,Biweekly
Store 01218,C100301250,112.648,-8.00351,KEDUNGKANDANG,BURING - 65136,Biweekly
Store 01219,C000196665,112.648,-8.00114,KEDUNGKANDANG,BURING - 65136,Biweekly
Store 01220,C100176827,112.6488595,-7.99218363,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Biweekly
Store 01221,C000489166,112.66133,-7.975408,KEDUNGKANDANG,SAWOJAJAR - 65139,Weekly
Store 01222,C000196668,112.661,-7.97565,KEDUNGKANDANG,SAWOJAJAR - 65139,Monthly
Store 01223,C000196669,112.663,-7.97635,KEDUNGKANDANG,MADYOPURO - 65139,Weekly
Store 01224,C000456322,112.671653,-7.974174,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01225,C100341704,112.671523333333,-7.97415333333333,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01226,C000456321,112.671653,-7.974174,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01227,C000489156,112.671145,-7.974192,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01228,C000489157,112.671145,-7.974192,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01229,C000489165,112.671145,-7.974192,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01230,C000489154,112.671145,-7.974192,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01231,C000489155,112.671145,-7.974119,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01232,C000465560,112.671078,-7.974188,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01233,C000465543,112.671241,-7.974052,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01234,C000196649,112.672,-7.97429,KEDUNGKANDANG,MADYOPURO - 65139,Weekly
Store 01235,C000196651,112.671,-7.97362,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01236,C000196656,112.671,-7.974,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01237,C000456326,112.671117,-7.97424,KEDUNGKANDANG,MADYOPURO - 65139,Weekly
Store 01238,C000456320,112.671117,-7.97424,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01239,C000196653,112.671,-7.97399,KEDUNGKANDANG,MADYOPURO - 65139,Biweekly
Store 01240,C000196654,112.671,-7.97472,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01241,C100212792,112.66357065,-7.97901098,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01242,C000196723,112.664,-7.97933,KEDUNGKANDANG,MADYOPURO - 65139,Biweekly
Store 01243,C100386917,112.662869999999,-7.97328333333333,KEDUNGKANDANG,SAWOJAJAR - 65139,Biweekly
Store 01244,C000456339,112.660682,-7.974555,KEDUNGKANDANG,SAWOJAJAR - 65139,Biweekly
Store 01245,C000456340,112.660682,-7.974555,KEDUNGKANDANG,SAWOJAJAR - 65139,Biweekly
Store 01246,C000456358,112.660722,-7.974828,KEDUNGKANDANG,SAWOJAJAR - 65139,Biweekly
Store 01247,C100309295,112.661079,-7.975026,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Monthly
Store 01248,C100285265,112.661041,-7.974973,KEDUNGKANDANG,SAWOJAJAR - 65139,Biweekly
Store 01249,C100342682,112.660395,-7.97463166666666,KEDUNGKANDANG,SAWOJAJAR - 65139,Monthly
Store 01250,C000456338,112.660682,-7.974555,KEDUNGKANDANG,SAWOJAJAR - 65139,Biweekly
Store 01251,C000196675,112.659,-7.97272,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Monthly
Store 01252,C000195611,112.661,-7.97521,KEDUNGKANDANG,SAWOJAJAR - 65139,Biweekly
Store 01253,C000489160,112.660591,-7.984112,KEDUNGKANDANG,LESANPURO - 65138,Biweekly
Store 01254,C000196629,112.66,-7.98283,KEDUNGKANDANG,LESANPURO - 65138,Biweekly
Store 01255,C000489164,112.654789,-7.97458,KEDUNGKANDANG,SAWOJAJAR - 65139,Monthly
Store 01256,C000563145,112.655,-7.9778,KEDUNGKANDANG,SAWOJAJAR - 65139,Weekly
Store 01257,C100387058,112.652263333333,-7.975495,KEDUNGKANDANG,SAWOJAJAR - 65139,Biweekly
Store 01258,C000465544,112.654974,-7.975939,KEDUNGKANDANG,SAWOJAJAR - 65139,Biweekly
Store 01259,C100363326,112.664246,-7.971047,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Monthly
Store 01260,C100386918,112.668543333333,-7.97549333333333,KEDUNGKANDANG,SAWOJAJAR - 65139,Biweekly
Store 01261,C100187364,112.64871,-7.992773,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Biweekly
Store 01262,C000196627,112.648,-7.99382,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Biweekly
Store 01263,C000465545,112.648573,-7.992612,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Biweekly
Store 01264,C100389431,112.64844,-7.99449,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Biweekly
Store 01265,C100389432,112.647306,-7.99403,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Biweekly
Store 01266,C000196624,112.648,-7.99344,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Biweekly
Store 01267,C000194950,112.647,-7.99252,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Biweekly
Store 01268,C000196652,112.671,-7.97442,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01269,C000195616,112.655022,-7.974571,KEDUNGKANDANG,SAWOJAJAR - 65139,Monthly
Store 01270,C000195609,112.661,-7.97867,KEDUNGKANDANG,SAWOJAJAR - 65139,Biweekly
Store 01271,C000196650,112.671,-7.97363,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01272,C000456364,112.67292,-7.973928,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01273,C100142848,112.67643124,-7.97602363,KEDUNGKANDANG,MADYOPURO - 65139,Biweekly
Store 01274,C000195614,112.675,-7.97556,KEDUNGKANDANG,MADYOPURO - 65139,Weekly
Store 01275,C100298290,112.654775,-8.036879,KEDUNGKANDANG,TLOGOWARU - 65133,Monthly
Store 01276,C100129754,112.65694304,-8.03823943,KEDUNGKANDANG,TLOGOWARU - 65133,Monthly
Store 01277,C000199321,112.637977,-8.037301,KEDUNGKANDANG,ARJOWINANGUN - 65132,Weekly
Store 01278,C100203152,112.641099,-8.03809,KEDUNGKANDANG,ARJOWINANGUN - 65132,Weekly
Store 01279,C100203150,112.640609,-8.037964,KEDUNGKANDANG,ARJOWINANGUN - 65132,Weekly
Store 01280,C000576396,112.637,-8.03722,KEDUNGKANDANG,ARJOWINANGUN - 65132,Biweekly
Store 01281,C100319686,112.632,-8.03381,KEDUNGKANDANG,ARJOWINANGUN - 65132,Monthly
Store 01282,C000199322,112.633182,-8.03589,KEDUNGKANDANG,ARJOWINANGUN - 65132,Biweekly
Store 01283,C000199075,112.641473,-8.029922,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Monthly
Store 01284,C000199121,112.6538,-8.03652,KEDUNGKANDANG,WONOKOYO - 65135,Biweekly
Store 01285,C100362192,112.627898333333,-8.00269333333333,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Monthly
Store 01286,C100286859,112.627854,-8.002643,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Weekly
Store 01287,C100387068,112.627948333333,-8.002775,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01288,C100323104,112.6273844,-8.00355148,KEDUNGKANDANG,SAWOJAJAR - 65139,Monthly
Store 01289,C100315536,112.6293819,-8.0080789,KEDUNGKANDANG,BUMIAYU - 65135,Biweekly
Store 01290,C100328976,112.632988,-8.003279,KEDUNGKANDANG,MERGOSONO - 65134,Monthly
Store 01291,C100366372,112.636708,-8.010573,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Biweekly
Store 01292,C100243879,112.63605124,-8.01236987,KEDUNGKANDANG,BUMIAYU - 65135,Biweekly
Store 01293,C100366366,112.637828,-8.007626,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Biweekly
Store 01294,C100102786,112.6352195,-8.01443215,KEDUNGKANDANG,BUMIAYU - 65135,Monthly
Store 01295,C100333790,112.640152,-8.005023,KEDUNGKANDANG,BUMIAYU - 65135,Biweekly
Store 01296,C100301251,112.639,-8.00523,KEDUNGKANDANG,BUMIAYU - 65135,Biweekly
Store 01297,C100194857,112.642846,-8.00635,KEDUNGKANDANG,BURING - 65136,Biweekly
Store 01298,C100389446,112.639764,-7.986049,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Biweekly
Store 01299,C100191983,112.639898,-8.000153,KEDUNGKANDANG,BURING - 65136,Biweekly
Store 01300,C100367840,112.648124,-8.019689,KEDUNGKANDANG,WONOKOYO - 65135,Biweekly
Store 01301,C100292625,112.648419,-8.015139,KEDUNGKANDANG,BURING - 65136,Weekly
Store 01302,C100198032,112.643212,-8.019226,KEDUNGKANDANG,BUMIAYU - 65135,Monthly
Store 01303,C000199074,112.64241,-8.038398,KEDUNGKANDANG,ARJOWINANGUN - 65132,Monthly
Store 01304,C100285205,112.59770143,-8.06572848,KEDUNGKANDANG,BURING - 65136,Biweekly
Store 01305,C000471635,112.637595,-8.008257,KEDUNGKANDANG,BUMIAYU - 65135,Biweekly
Store 01306,C000196645,112.683,-7.97912,KEDUNGKANDANG,CEMOROKANDANG - 65138,Biweekly
Store 01307,C100286403,112.668261,-7.973418,KEDUNGKANDANG,MADYOPURO - 65139,Weekly
Store 01308,C000456362,112.67292,-7.973928,KEDUNGKANDANG,MADYOPURO - 65139,Monthly
Store 01309,C000196312,112.67122,-7.974672,KEDUNGKANDANG,MADYOPURO - 65139,Biweekly
Store 01310,C000489167,112.68065,-7.978142,KEDUNGKANDANG,CEMOROKANDANG - 65138,Biweekly
Store 01311,C000196698,112.682,-7.97866,KEDUNGKANDANG,CEMOROKANDANG - 65138,Biweekly
Store 01312,C000196644,112.684,-7.97939,KEDUNGKANDANG,CEMOROKANDANG - 65138,Biweekly
Store 01313,C000196679,112.649,-7.99216,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Biweekly
Store 01314,C000196660,112.649,-7.99801,KEDUNGKANDANG,KEDUNGKANDANG - 65137,Biweekly
Store 01315,C000199165,112.635,-8.00961,KEDUNGKANDANG,BUMIAYU - 65135,Monthly
Store 01316,C000199161,112.635175,-8.014104,KEDUNGKANDANG,BUMIAYU - 65135,Biweekly
Store 01317,C000199132,112.635871,-8.01229,KEDUNGKANDANG,BUMIAYU - 65135,Biweekly
Store 01318,C000199144,112.636653,-8.010835,KEDUNGKANDANG,BUMIAYU - 65135,Monthly
Store 01319,C000199128,112.636231,-8.011868,KEDUNGKANDANG,BUMIAYU - 65135,Monthly
Store 01320,C000199145,112.637682,-8.008119,KEDUNGKANDANG,BUMIAYU - 65135,Monthly
Store 01321,C000199140,112.63764,-8.007671,KEDUNGKANDANG,BUMIAYU - 65135,Monthly
Store 01322,C000199122,112.635319,-8.009884,KEDUNGKANDANG,BUMIAYU - 65135,Monthly
Store 01323,C000199142,112.639066,-8.004262,KEDUNGKANDANG,BUMIAYU - 65135,Biweekly
Store 01324,C000199139,112.643991,-8.004284,KEDUNGKANDANG,BURING - 65136,Weekly
Store 01325,C000199119,112.637658,-7.990943,KEDUNGKANDANG,KOTALAMA - 65136,Monthly
Store 01326,C000456317,112.67723,-7.976309,KEDUNGKANDANG,MADYOPURO - 65139,Biweekly
Store 01327,C000198925,112.633807,-7.996729,KEDUNGKANDANG,MERGOSONO - 65134,Monthly
Store 01328,C000198926,112.63298,-7.996001,KEDUNGKANDANG,MERGOSONO - 65134,Monthly
Store 01329,C000198924,112.632973,-7.996421,KEDUNGKANDANG,MERGOSONO - 65134,Monthly
